name	type	units	sampling_frequency
Fp1	EEG	microvolts	499.990421460417
Fp2	EOG	microvolts	499.990421460417
F7	EEG	microvolts	499.990421460417
F3	EEG	microvolts	499.990421460417
Fz	EEG	microvolts	499.990421460417
F4	EEG	microvolts	499.990421460417
F8	EEG	microvolts	499.990421460417
FC5	EEG	microvolts	499.990421460417
FC1	EEG	microvolts	499.990421460417
FC2	EEG	microvolts	499.990421460417
FC6	EEG	microvolts	499.990421460417
T7	EEG	microvolts	499.990421460417
C3	EEG	microvolts	499.990421460417
Cz	EEG	microvolts	499.990421460417
C4	EEG	microvolts	499.990421460417
T8	EEG	microvolts	499.990421460417
TP9	EEG	microvolts	499.990421460417
CP5	EEG	microvolts	499.990421460417
CP1	EEG	microvolts	499.990421460417
CP2	EEG	microvolts	499.990421460417
CP6	EEG	microvolts	499.990421460417
TP10	EEG	microvolts	499.990421460417
P7	EEG	microvolts	499.990421460417
P3	EEG	microvolts	499.990421460417
Pz	EEG	microvolts	499.990421460417
P4	EEG	microvolts	499.990421460417
P8	EEG	microvolts	499.990421460417
PO9	EEG	microvolts	499.990421460417
O1	EEG	microvolts	499.990421460417
Oz	EEG	microvolts	499.990421460417
O2	EEG	microvolts	499.990421460417
PO10	EEG	microvolts	499.990421460417
AF7	EEG	microvolts	499.990421460417
AF3	EEG	microvolts	499.990421460417
AF4	EEG	microvolts	499.990421460417
AF8	EEG	microvolts	499.990421460417
F5	EEG	microvolts	499.990421460417
F1	EEG	microvolts	499.990421460417
F2	EEG	microvolts	499.990421460417
F6	EEG	microvolts	499.990421460417
FT9	EEG	microvolts	499.990421460417
FT7	EEG	microvolts	499.990421460417
FC3	EEG	microvolts	499.990421460417
FC4	EEG	microvolts	499.990421460417
FT8	EEG	microvolts	499.990421460417
FT10	EEG	microvolts	499.990421460417
C5	EEG	microvolts	499.990421460417
C1	EEG	microvolts	499.990421460417
C2	EEG	microvolts	499.990421460417
C6	EEG	microvolts	499.990421460417
TP7	EEG	microvolts	499.990421460417
CP3	EEG	microvolts	499.990421460417
CPz	EEG	microvolts	499.990421460417
CP4	EEG	microvolts	499.990421460417
TP8	EEG	microvolts	499.990421460417
P5	EEG	microvolts	499.990421460417
P1	EEG	microvolts	499.990421460417
P2	EEG	microvolts	499.990421460417
P6	EEG	microvolts	499.990421460417
PO7	EEG	microvolts	499.990421460417
PO3	EEG	microvolts	499.990421460417
POz	EEG	microvolts	499.990421460417
PO4	EEG	microvolts	499.990421460417
PO8	EEG	microvolts	499.990421460417
