name	type	units	sampling_frequency
Fp1	EEG	microvolts	499.99141433279
Fp2	EOG	microvolts	499.99141433279
F7	EEG	microvolts	499.99141433279
F3	EEG	microvolts	499.99141433279
Fz	EEG	microvolts	499.99141433279
F4	EEG	microvolts	499.99141433279
F8	EEG	microvolts	499.99141433279
FC5	EEG	microvolts	499.99141433279
FC1	EEG	microvolts	499.99141433279
FC2	EEG	microvolts	499.99141433279
FC6	EEG	microvolts	499.99141433279
T7	EEG	microvolts	499.99141433279
C3	EEG	microvolts	499.99141433279
Cz	EEG	microvolts	499.99141433279
C4	EEG	microvolts	499.99141433279
T8	EEG	microvolts	499.99141433279
TP9	EEG	microvolts	499.99141433279
CP5	EEG	microvolts	499.99141433279
CP1	EEG	microvolts	499.99141433279
CP2	EEG	microvolts	499.99141433279
CP6	EEG	microvolts	499.99141433279
TP10	EEG	microvolts	499.99141433279
P7	EEG	microvolts	499.99141433279
P3	EEG	microvolts	499.99141433279
Pz	EEG	microvolts	499.99141433279
P4	EEG	microvolts	499.99141433279
P8	EEG	microvolts	499.99141433279
PO9	EEG	microvolts	499.99141433279
O1	EEG	microvolts	499.99141433279
Oz	EEG	microvolts	499.99141433279
O2	EEG	microvolts	499.99141433279
PO10	EEG	microvolts	499.99141433279
AF7	EEG	microvolts	499.99141433279
AF3	EEG	microvolts	499.99141433279
AF4	EEG	microvolts	499.99141433279
AF8	EEG	microvolts	499.99141433279
F5	EEG	microvolts	499.99141433279
F1	EEG	microvolts	499.99141433279
F2	EEG	microvolts	499.99141433279
F6	EEG	microvolts	499.99141433279
FT9	EEG	microvolts	499.99141433279
FT7	EEG	microvolts	499.99141433279
FC3	EEG	microvolts	499.99141433279
FC4	EEG	microvolts	499.99141433279
FT8	EEG	microvolts	499.99141433279
FT10	EEG	microvolts	499.99141433279
C5	EEG	microvolts	499.99141433279
C1	EEG	microvolts	499.99141433279
C2	EEG	microvolts	499.99141433279
C6	EEG	microvolts	499.99141433279
TP7	EEG	microvolts	499.99141433279
CP3	EEG	microvolts	499.99141433279
CPz	EEG	microvolts	499.99141433279
CP4	EEG	microvolts	499.99141433279
TP8	EEG	microvolts	499.99141433279
P5	EEG	microvolts	499.99141433279
P1	EEG	microvolts	499.99141433279
P2	EEG	microvolts	499.99141433279
P6	EEG	microvolts	499.99141433279
PO7	EEG	microvolts	499.99141433279
PO3	EEG	microvolts	499.99141433279
POz	EEG	microvolts	499.99141433279
PO4	EEG	microvolts	499.99141433279
PO8	EEG	microvolts	499.99141433279
