name	type	units	sampling_frequency
Fp1	EEG	microvolts	499.992351757543
Fp2	EOG	microvolts	499.992351757543
F7	EEG	microvolts	499.992351757543
F3	EEG	microvolts	499.992351757543
Fz	EEG	microvolts	499.992351757543
F4	EEG	microvolts	499.992351757543
F8	EEG	microvolts	499.992351757543
FC5	EEG	microvolts	499.992351757543
FC1	EEG	microvolts	499.992351757543
FC2	EEG	microvolts	499.992351757543
FC6	EEG	microvolts	499.992351757543
T7	EEG	microvolts	499.992351757543
C3	EEG	microvolts	499.992351757543
Cz	EEG	microvolts	499.992351757543
C4	EEG	microvolts	499.992351757543
T8	EEG	microvolts	499.992351757543
TP9	EEG	microvolts	499.992351757543
CP5	EEG	microvolts	499.992351757543
CP1	EEG	microvolts	499.992351757543
CP2	EEG	microvolts	499.992351757543
CP6	EEG	microvolts	499.992351757543
TP10	EEG	microvolts	499.992351757543
P7	EEG	microvolts	499.992351757543
P3	EEG	microvolts	499.992351757543
Pz	EEG	microvolts	499.992351757543
P4	EEG	microvolts	499.992351757543
P8	EEG	microvolts	499.992351757543
PO9	EEG	microvolts	499.992351757543
O1	EEG	microvolts	499.992351757543
Oz	EEG	microvolts	499.992351757543
O2	EEG	microvolts	499.992351757543
PO10	EEG	microvolts	499.992351757543
AF7	EEG	microvolts	499.992351757543
AF3	EEG	microvolts	499.992351757543
AF4	EEG	microvolts	499.992351757543
AF8	EEG	microvolts	499.992351757543
F5	EEG	microvolts	499.992351757543
F1	EEG	microvolts	499.992351757543
F2	EEG	microvolts	499.992351757543
F6	EEG	microvolts	499.992351757543
FT9	EEG	microvolts	499.992351757543
FT7	EEG	microvolts	499.992351757543
FC3	EEG	microvolts	499.992351757543
FC4	EEG	microvolts	499.992351757543
FT8	EEG	microvolts	499.992351757543
FT10	EEG	microvolts	499.992351757543
C5	EEG	microvolts	499.992351757543
C1	EEG	microvolts	499.992351757543
C2	EEG	microvolts	499.992351757543
C6	EEG	microvolts	499.992351757543
TP7	EEG	microvolts	499.992351757543
CP3	EEG	microvolts	499.992351757543
CPz	EEG	microvolts	499.992351757543
CP4	EEG	microvolts	499.992351757543
TP8	EEG	microvolts	499.992351757543
P5	EEG	microvolts	499.992351757543
P1	EEG	microvolts	499.992351757543
P2	EEG	microvolts	499.992351757543
P6	EEG	microvolts	499.992351757543
PO7	EEG	microvolts	499.992351757543
PO3	EEG	microvolts	499.992351757543
POz	EEG	microvolts	499.992351757543
PO4	EEG	microvolts	499.992351757543
PO8	EEG	microvolts	499.992351757543
