name	type	units	sampling_frequency
Fp1	EEG	microvolts	499.99077606557
Fp2	EOG	microvolts	499.99077606557
F7	EEG	microvolts	499.99077606557
F3	EEG	microvolts	499.99077606557
Fz	EEG	microvolts	499.99077606557
F4	EEG	microvolts	499.99077606557
F8	EEG	microvolts	499.99077606557
FC5	EEG	microvolts	499.99077606557
FC1	EEG	microvolts	499.99077606557
FC2	EEG	microvolts	499.99077606557
FC6	EEG	microvolts	499.99077606557
T7	EEG	microvolts	499.99077606557
C3	EEG	microvolts	499.99077606557
Cz	EEG	microvolts	499.99077606557
C4	EEG	microvolts	499.99077606557
T8	EEG	microvolts	499.99077606557
TP9	EEG	microvolts	499.99077606557
CP5	EEG	microvolts	499.99077606557
CP1	EEG	microvolts	499.99077606557
CP2	EEG	microvolts	499.99077606557
CP6	EEG	microvolts	499.99077606557
TP10	EEG	microvolts	499.99077606557
P7	EEG	microvolts	499.99077606557
P3	EEG	microvolts	499.99077606557
Pz	EEG	microvolts	499.99077606557
P4	EEG	microvolts	499.99077606557
P8	EEG	microvolts	499.99077606557
PO9	EEG	microvolts	499.99077606557
O1	EEG	microvolts	499.99077606557
Oz	EEG	microvolts	499.99077606557
O2	EEG	microvolts	499.99077606557
PO10	EEG	microvolts	499.99077606557
AF7	EEG	microvolts	499.99077606557
AF3	EEG	microvolts	499.99077606557
AF4	EEG	microvolts	499.99077606557
AF8	EEG	microvolts	499.99077606557
F5	EEG	microvolts	499.99077606557
F1	EEG	microvolts	499.99077606557
F2	EEG	microvolts	499.99077606557
F6	EEG	microvolts	499.99077606557
FT9	EEG	microvolts	499.99077606557
FT7	EEG	microvolts	499.99077606557
FC3	EEG	microvolts	499.99077606557
FC4	EEG	microvolts	499.99077606557
FT8	EEG	microvolts	499.99077606557
FT10	EEG	microvolts	499.99077606557
C5	EEG	microvolts	499.99077606557
C1	EEG	microvolts	499.99077606557
C2	EEG	microvolts	499.99077606557
C6	EEG	microvolts	499.99077606557
TP7	EEG	microvolts	499.99077606557
CP3	EEG	microvolts	499.99077606557
CPz	EEG	microvolts	499.99077606557
CP4	EEG	microvolts	499.99077606557
TP8	EEG	microvolts	499.99077606557
P5	EEG	microvolts	499.99077606557
P1	EEG	microvolts	499.99077606557
P2	EEG	microvolts	499.99077606557
P6	EEG	microvolts	499.99077606557
PO7	EEG	microvolts	499.99077606557
PO3	EEG	microvolts	499.99077606557
POz	EEG	microvolts	499.99077606557
PO4	EEG	microvolts	499.99077606557
PO8	EEG	microvolts	499.99077606557
