name	type	units	sampling_frequency
Fp1	EEG	microvolts	499.99420648233
Fp2	EOG	microvolts	499.99420648233
F7	EEG	microvolts	499.99420648233
F3	EEG	microvolts	499.99420648233
Fz	EEG	microvolts	499.99420648233
F4	EEG	microvolts	499.99420648233
F8	EEG	microvolts	499.99420648233
FC5	EEG	microvolts	499.99420648233
FC1	EEG	microvolts	499.99420648233
FC2	EEG	microvolts	499.99420648233
FC6	EEG	microvolts	499.99420648233
T7	EEG	microvolts	499.99420648233
C3	EEG	microvolts	499.99420648233
Cz	EEG	microvolts	499.99420648233
C4	EEG	microvolts	499.99420648233
T8	EEG	microvolts	499.99420648233
TP9	EEG	microvolts	499.99420648233
CP5	EEG	microvolts	499.99420648233
CP1	EEG	microvolts	499.99420648233
CP2	EEG	microvolts	499.99420648233
CP6	EEG	microvolts	499.99420648233
TP10	EEG	microvolts	499.99420648233
P7	EEG	microvolts	499.99420648233
P3	EEG	microvolts	499.99420648233
Pz	EEG	microvolts	499.99420648233
P4	EEG	microvolts	499.99420648233
P8	EEG	microvolts	499.99420648233
PO9	EEG	microvolts	499.99420648233
O1	EEG	microvolts	499.99420648233
Oz	EEG	microvolts	499.99420648233
O2	EEG	microvolts	499.99420648233
PO10	EEG	microvolts	499.99420648233
AF7	EEG	microvolts	499.99420648233
AF3	EEG	microvolts	499.99420648233
AF4	EEG	microvolts	499.99420648233
AF8	EEG	microvolts	499.99420648233
F5	EEG	microvolts	499.99420648233
F1	EEG	microvolts	499.99420648233
F2	EEG	microvolts	499.99420648233
F6	EEG	microvolts	499.99420648233
FT9	EEG	microvolts	499.99420648233
FT7	EEG	microvolts	499.99420648233
FC3	EEG	microvolts	499.99420648233
FC4	EEG	microvolts	499.99420648233
FT8	EEG	microvolts	499.99420648233
FT10	EEG	microvolts	499.99420648233
C5	EEG	microvolts	499.99420648233
C1	EEG	microvolts	499.99420648233
C2	EEG	microvolts	499.99420648233
C6	EEG	microvolts	499.99420648233
TP7	EEG	microvolts	499.99420648233
CP3	EEG	microvolts	499.99420648233
CPz	EEG	microvolts	499.99420648233
CP4	EEG	microvolts	499.99420648233
TP8	EEG	microvolts	499.99420648233
P5	EEG	microvolts	499.99420648233
P1	EEG	microvolts	499.99420648233
P2	EEG	microvolts	499.99420648233
P6	EEG	microvolts	499.99420648233
PO7	EEG	microvolts	499.99420648233
PO3	EEG	microvolts	499.99420648233
POz	EEG	microvolts	499.99420648233
PO4	EEG	microvolts	499.99420648233
PO8	EEG	microvolts	499.99420648233
