name	type	units	sampling_frequency
Fp1	EEG	microvolts	499.991206182438
Fp2	EOG	microvolts	499.991206182438
F7	EEG	microvolts	499.991206182438
F3	EEG	microvolts	499.991206182438
Fz	EEG	microvolts	499.991206182438
F4	EEG	microvolts	499.991206182438
F8	EEG	microvolts	499.991206182438
FC5	EEG	microvolts	499.991206182438
FC1	EEG	microvolts	499.991206182438
FC2	EEG	microvolts	499.991206182438
FC6	EEG	microvolts	499.991206182438
T7	EEG	microvolts	499.991206182438
C3	EEG	microvolts	499.991206182438
Cz	EEG	microvolts	499.991206182438
C4	EEG	microvolts	499.991206182438
T8	EEG	microvolts	499.991206182438
TP9	EEG	microvolts	499.991206182438
CP5	EEG	microvolts	499.991206182438
CP1	EEG	microvolts	499.991206182438
CP2	EEG	microvolts	499.991206182438
CP6	EEG	microvolts	499.991206182438
TP10	EEG	microvolts	499.991206182438
P7	EEG	microvolts	499.991206182438
P3	EEG	microvolts	499.991206182438
Pz	EEG	microvolts	499.991206182438
P4	EEG	microvolts	499.991206182438
P8	EEG	microvolts	499.991206182438
PO9	EEG	microvolts	499.991206182438
O1	EEG	microvolts	499.991206182438
Oz	EEG	microvolts	499.991206182438
O2	EEG	microvolts	499.991206182438
PO10	EEG	microvolts	499.991206182438
AF7	EEG	microvolts	499.991206182438
AF3	EEG	microvolts	499.991206182438
AF4	EEG	microvolts	499.991206182438
AF8	EEG	microvolts	499.991206182438
F5	EEG	microvolts	499.991206182438
F1	EEG	microvolts	499.991206182438
F2	EEG	microvolts	499.991206182438
F6	EEG	microvolts	499.991206182438
FT9	EEG	microvolts	499.991206182438
FT7	EEG	microvolts	499.991206182438
FC3	EEG	microvolts	499.991206182438
FC4	EEG	microvolts	499.991206182438
FT8	EEG	microvolts	499.991206182438
FT10	EEG	microvolts	499.991206182438
C5	EEG	microvolts	499.991206182438
C1	EEG	microvolts	499.991206182438
C2	EEG	microvolts	499.991206182438
C6	EEG	microvolts	499.991206182438
TP7	EEG	microvolts	499.991206182438
CP3	EEG	microvolts	499.991206182438
CPz	EEG	microvolts	499.991206182438
CP4	EEG	microvolts	499.991206182438
TP8	EEG	microvolts	499.991206182438
P5	EEG	microvolts	499.991206182438
P1	EEG	microvolts	499.991206182438
P2	EEG	microvolts	499.991206182438
P6	EEG	microvolts	499.991206182438
PO7	EEG	microvolts	499.991206182438
PO3	EEG	microvolts	499.991206182438
POz	EEG	microvolts	499.991206182438
PO4	EEG	microvolts	499.991206182438
PO8	EEG	microvolts	499.991206182438
