onset	duration	sample	type	value
3.23005836261715	0	1616	block:start	block:start;currentBlockNr:1;condition:visual;training:false
12.9422338479849	0	6472	box:spawned	box:spawned;condition:visual;trial_nr:1;normal_or_conflict:normal;cube:CubeMiddle (UnityEngine.GameObject);isiTime:1.426036
15.2422754065048	0	7622	box:touched	box:touched;condition:visual;reaction_time:2.28968;trial_nr:1;normal_or_conflict:normal;cube:CubeMiddle (UnityEngine.GameObject);isiTime:1.426036
17.5223166036463	0	8762	Markers	visualFeedback:off
20.1023632214644	0	10052	box:spawned	box:spawned;condition:visual;trial_nr:2;normal_or_conflict:normal;cube:CubeRight (UnityEngine.GameObject);isiTime:1.930278
20.9383783270829	0	10470	box:touched	box:touched;condition:visual;reaction_time:0.8282607;trial_nr:2;normal_or_conflict:normal;cube:CubeRight (UnityEngine.GameObject);isiTime:1.930278
23.4304233548358	0	11716	Markers	visualFeedback:off
26.5144790793904	0	13258	box:spawned	box:spawned;condition:visual;trial_nr:3;normal_or_conflict:normal;cube:CubeRight (UnityEngine.GameObject);isiTime:1.766938
27.1604907519138	0	13581	box:touched	box:touched;condition:visual;reaction_time:0.6371503;trial_nr:3;normal_or_conflict:normal;cube:CubeRight (UnityEngine.GameObject);isiTime:1.766938
29.6525357796668	0	14827	Markers	visualFeedback:off
31.4165676532447	0	15709	box:spawned	box:spawned;condition:visual;trial_nr:4;normal_or_conflict:conflict;cube:CubeMiddle (UnityEngine.GameObject);isiTime:1.238879
32.1865815663144	0	16094	box:touched	box:touched;condition:visual;reaction_time:0.7611034;trial_nr:4;normal_or_conflict:conflict;cube:CubeMiddle (UnityEngine.GameObject);isiTime:1.238879
34.6786265940673	0	17340	Markers	visualFeedback:off
37.3126741876071	0	18657	box:spawned	box:spawned;condition:visual;trial_nr:5;normal_or_conflict:normal;cube:CubeRight (UnityEngine.GameObject);isiTime:1.935026
38.1626895461906	0	19082	box:touched	box:touched;condition:visual;reaction_time:0.8384583;trial_nr:5;normal_or_conflict:normal;cube:CubeRight (UnityEngine.GameObject);isiTime:1.935026
40.6547345739435	0	20328	Markers	visualFeedback:off
42.6747710731654	0	21338	box:spawned	box:spawned;condition:visual;trial_nr:6;normal_or_conflict:normal;cube:CubeMiddle (UnityEngine.GameObject);isiTime:1.254885
43.8027914549091	0	21902	box:touched	box:touched;condition:visual;reaction_time:1.117446;trial_nr:6;normal_or_conflict:normal;cube:CubeMiddle (UnityEngine.GameObject);isiTime:1.254885
46.294836482662	0	23148	Markers	visualFeedback:off
